obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
35,1784911249,4103.6,20260724 12:40:48,12:40:48,15,1784911241,6.18055E-05,0.061805485,-0.029656052,422.5827667,424.9060884,43.5641657,43.32596349,0.002388011,3.145393026,0.002387004,0.001491968,261.4500019,29.07804466,28.13832333,3.825548269,33.25223376,1.236413415,3.718286788,2.589134854,-2.725621877,-82.65849008,-5.722255197,170.3436348,-0.242073586,0.043222548,-0.029656052,427.1138634,427.4894848,-0.030030412,92.59791498,0.061805485,11.96939239,12.09128881,0.002347108,95.97898079,0,0,1,0,54032.04158,1499.999667,1273.859741,0.849240016,0.17430004,9,0.5,0: Broadleaf,2,TRUE,1784911241,422.5827667,422.0458,12.05944333,11.95699333,424.9067667,12.00444333,375.1213,102.4266,0.099974443,27.65087667,28.13832333,999.9,0,0,9997.878667,698.0730667,0.218638,0.443458272,427.6477667,427.1532667,0.105620677,422.0458,11.95699333,1.235532667,1.224714333,10.03669667,9.905392,1499.999667,0.691999467,0.308000533,28.06112333,28282.50333,1784911269,12:41:09,1784911268,1784911269,36,0.09,0.001,-2.324,0.055,421,12,0.48,0.3,0.608880214,-2.27156178,0.606073853,0,0.107144658,0.055962645,0.018681014,1,1,2,1/2,2.63587,2.71264,0.0997787,0.0988397,0.072925,0.0726391,25262.2,24972.6,25529.2,25476.1,32706.1,32205.5,39211,38336.8,1.7077,2.14568,0.0869557,0,26.722,999.9,48.4,30.1,20.2465,62.1409,19.7636,1,0.107182,0,20.4244,5.22163,11.98,4.9693,3.29588,9103.2,9999,9999,234.1,4.96999,1.87526,1.87134,1.87439,1.87436,1.8724,1.87364,1.87485,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.324,0.055,-1.353196002,-0.002774575,7.27494E-07,-2.16226E-10,-0.048950174,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.4978,2.27295,1.4978,2.39136,33.3111,15.0426,3,354.131,668.634,27.5141,28.6609,30,28.6077,28.6587,-1,40,10,-999.9,400,20,100.795,107.137
36,1784911369,4223.6,20260724 12:42:48,12:42:48,15,1784911361,9.65437E-05,0.096543697,-0.098172464,420.1677667,444.5240448,45.57390769,43.07683068,0.003709194,3.144600062,0.003706765,0.002316946,261.4500432,29.10882004,28.19800333,3.838864378,33.13065499,1.234698345,3.726755012,2.604166033,-4.257577039,-86.15599903,-5.968817088,165.06765,-0.663358261,0.085407618,-0.098172464,422.538759,424.4129152,-0.161767223,92.63715355,0.096543697,11.79890622,12.02975515,-0.000190639,96.96056368,0,0,1,0,54006.27447,1500.000333,1273.860316,0.849240022,0.17429999,9,0.5,0: Broadleaf,2,TRUE,1784911361,420.1677667,418.6624,12.04314333,11.84071,422.4877667,11.99214333,375.1414667,102.4229333,0.099997033,27.68980333,28.19800333,999.9,0,0,9994.63,698.1391667,0.218638,1.503723167,425.2910333,423.679,0.2099185,418.6624,11.84071,1.234259333,1.212758333,10.02131333,9.758884333,1500.000333,0.692000233,0.3079998,28.57084333,28282.51333,1784911386,12:43:06,1784911386,1784911386,37,-0.009,-0.001,-2.32,0.051,415,12,0.34,0.12,1.1239311,7.092849253,0.712535046,0,0.1765247,0.633482499,0.06388419,0,0,2,0/2,2.63562,2.71244,0.0992094,0.0980613,0.0726245,0.0716458,25277.1,24993.1,25528.2,25474.9,32715.3,32238.8,39209.2,38335.1,1.70782,2.14538,0.0850521,0,26.8131,999.9,48.2,30.1,20.1663,62.351,20.7933,1,0.107503,0,20.4239,5.21954,11.98,4.9686,3.29595,9103.2,9999,9999,234.1,4.96999,1.87521,1.87134,1.87439,1.87435,1.8724,1.87363,1.87486,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.32,0.051,-1.263128139,-0.002774575,7.27494E-07,-2.16226E-10,-0.048413448,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.49902,2.27295,1.4978,2.35107,33.3335,15.0164,3,354.204,668.401,27.5419,28.6658,30,28.6102,28.6611,-1,40,10,-999.9,400,20,100.79,107.132
37,1784911489,4343.6,20260724 12:44:48,12:44:48,15,1784911481,8.0395E-05,0.080394974,0.024461853,415.1835333,385.6934641,39.54120902,42.56452443,0.003075283,3.146313061,0.003073614,0.001921158,261.450148,29.18540783,28.29139667,3.859783932,33.2636992,1.244986879,3.742779392,2.614797053,-3.545418345,-89.58580049,-6.208212096,162.1107171,-0.464435565,0.13497936,0.024461853,418.7098733,419.6935818,-0.103251146,92.57264109,0.080394974,11.81902588,12.08938671,-0.00765047,95.59544465,0,0,1,0,54033.39045,1500.001,1273.860839,0.849239993,0.174299983,9,0.5,0: Broadleaf,2,TRUE,1784911481,415.1835333,414.2037333,12.14387,11.82396667,417.5335333,12.09887,375.1326,102.4198,0.09997984,27.76325333,28.29139667,999.9,0,0,10002.72767,698.8094,0.218638,1.010658133,420.3250333,419.1600333,0.334782133,414.2037333,11.82396667,1.245295667,1.211006333,10.15428,9.737369,1500.001,0.692000233,0.307999767,28.51805333,28282.54667,1784911514,12:45:13,1784911514,1784911509,38,-0.038,-0.002,-2.35,0.045,412,11,0.61,0.2,0.79899641,3.805805045,0.40411076,0,0.308341125,0.36040576,0.047494312,0,0,2,0/2,2.63581,2.7124,0.0983764,0.0975035,0.0728741,0.0714372,25298.4,25006.3,25526.2,25472.7,32703.8,32243.2,39206.1,38331.8,1.70745,2.14475,0.080578,0,26.9767,999.9,48.1,30.2,20.2404,62.4109,20.4046,1,0.10984,0,20.425,5.22118,11.98,4.969,3.29593,9103.2,9999,9999,234.2,4.96999,1.87525,1.87134,1.87439,1.87436,1.87241,1.87363,1.87486,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.35,0.045,-1.271676289,-0.002774575,7.27494E-07,-2.16226E-10,-0.049024898,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.155029,4.99756,1.49902,2.27295,1.49902,2.42065,33.3335,14.9989,3,354.104,668.029,27.608,28.6898,30,28.6249,28.6757,-1,40,10,-999.9,400,20,100.782,107.123
38,1784911609,4463.6,20260724 12:46:48,12:46:48,15,1784911601,8.13098E-05,0.081309759,0.119226174,412.9854839,334.8973965,34.33180485,42.33695809,0.003067319,3.145428887,0.003065658,0.001916186,261.4503482,29.18699278,28.28840645,3.859112604,32.25499915,1.207334547,3.74309279,2.651778057,-3.585760388,-88.81042298,-6.156161349,162.8980035,0.094812155,0.087945593,0.119226174,418.3895221,418.0658242,0.003392168,92.57553601,0.081309759,11.5748331,11.76886713,-0.000118013,95.63363912,0,0,1,0,54012.17921,1500.001935,1273.861648,0.849240003,0.174300007,9,0.5,0: Broadleaf,2,TRUE,1784911601,412.9854839,413.300129,11.77721935,11.56868387,415.3394839,11.72821935,375.0865484,102.4144516,0.099945965,27.7646871,28.28840645,999.9,0,0,9999.227742,699.8065484,0.218638,-0.312975494,417.9096129,418.1373871,0.210244968,413.300129,11.56868387,1.206332903,1.18480129,9.679926774,9.411916129,1500.001935,0.691999903,0.308000097,28,28282.56774,1784911629,12:47:08,1784911629,1784911626,39,0,0.003,-2.354,0.049,413,12,0.34,0.2,-0.3302345,-0.000530292,0.166289576,1,0.207892775,-0.067543103,0.022835082,1,2,2,2/2,2.63601,2.71262,0.098119,0.0973557,0.0714744,0.0709753,25305.8,25010.4,25526.3,25472.7,32753.8,32259.3,39206.3,38331.7,1.70775,2.14447,0.0814162,0,26.9653,999.9,47.3,30.2,19.9036,61.8409,19.9279,1,0.109159,0,20.4252,5.21864,11.98,4.9692,3.29598,9103.2,9999,9999,234.2,4.96999,1.87521,1.87133,1.87439,1.87433,1.8724,1.87364,1.87486,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.354,0.049,-1.309993645,-0.002774575,7.27494E-07,-2.16226E-10,-0.051320071,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.6,1.7,0.155029,4.99756,1.49902,2.27173,1.4978,2.39868,33.2887,14.9726,3,354.222,667.673,27.6218,28.6854,29.9999,28.62,28.666,-1,40,10,-999.9,400,20,100.783,107.123
39,1784911871,4725.6,20260724 12:51:10,12:51:10,15,1784911863,0.000853367,0.853366543,2.197559534,416.0834839,301.8123309,30.94123708,42.6561025,0.035245639,3.142975376,0.035027524,0.021911686,261.4493089,29.20352874,28.2315129,3.846358917,37.29839798,1.412799764,3.787829612,2.433559154,-37.63346455,-44.60205683,-3.096399815,176.1173877,3.079664804,0.775627781,2.197559534,429.69327,423.1053879,0.123951997,92.63764159,0.853366543,12.06823068,13.90968606,0.016765061,96.98439931,0,0,1,0,53917.93568,1499.996452,1273.85692,0.849239955,0.174299952,9,0.5,0: Broadleaf,2,TRUE,1784911863,416.0834839,424.245871,13.78097419,11.94587419,418.3884839,13.72397419,375.1539355,102.4180968,0.100037571,27.9682871,28.2315129,999.9,0,0,9987.713548,698.2092258,0.218638,-8.162219677,421.9115161,429.3751613,1.867110323,424.245871,11.94587419,1.414698065,1.223472903,12.07603871,9.889284839,1499.996452,0.692000548,0.307999419,29,28282.46452,1784911900,12:51:39,1784911900,1784911894,41,0.014,0.002,-2.305,0.057,422,12,0.61,0.07,-7.86657725,-2.018487017,1.022815058,0,1.912826,-1.275911144,0.126326189,0,0,2,0/2,2.63569,2.71248,0.098861,0.0992442,0.0808742,0.0736165,25285,24957.4,25526.6,25472.2,32417.7,32166.6,39205.5,38331.1,1.70068,2.14257,0.0552088,0,27.3447,999.9,47.9,30.3,20.2728,62.1609,20.633,1,0.110208,0,20.4246,5.22178,11.98,4.96925,3.29583,9103.2,9999,9999,234.3,4.96999,1.87521,1.87133,1.87439,1.87436,1.87238,1.87363,1.87486,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.305,0.057,-1.255481682,-0.002774575,7.27494E-07,-2.16226E-10,-0.052398505,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,0.8,0.7,0.155029,4.99756,1.4978,2.27173,1.4978,2.38525,33.2887,14.9201,3,350.944,666.248,27.8166,28.725,30.0003,28.642,28.6855,-1,40,10,-999.9,400,20,100.782,107.121
40,1784912023,4877.6,20260724 12:53:42,12:53:42,15,1784912015,0.000911703,0.911702783,2.317077732,416.6279677,304.0551532,31.17119134,42.71195526,0.037816824,3.147399435,0.037566197,0.023501252,261.449806,29.23941947,28.27108065,3.85522482,37.67398845,1.431336819,3.799270739,2.423888001,-40.20609273,-42.60073209,-2.954648574,175.6883326,0.762625266,0.957968391,2.317077732,422.959465,420.0613758,-0.270141356,92.57278305,0.911702783,11.5140418,13.89844196,-0.021821557,95.59809159,0,0,1,0,54012.85002,1499.998387,1273.858665,0.849240023,0.174300058,9,0.5,0: Broadleaf,2,TRUE,1784912015,416.6279677,419.4151935,13.96178065,11.69553226,418.8619677,13.91178065,375.1283871,102.4182581,0.099956177,28.02001935,28.27108065,999.9,0,0,10007.82097,698.1012903,0.218638,-2.844893613,422.487871,424.378871,2.310909032,419.4151935,11.69553226,1.434514194,1.197833548,12.28736129,9.573248387,1499.998387,0.691999226,0.308000774,29,28282.5,1784912044,12:54:03,1784912044,1784912041,42,0.068,-0.005,-2.234,0.05,423,12,0.22,0.04,-4.122935415,17.14378386,2.783983385,0,2.227430976,1.683459094,0.190745522,0,0,2,0/2,2.63586,2.71257,0.0982945,0.0987157,0.0807584,0.0714731,25295.7,24966.5,25521.6,25466.7,32415.6,32234.3,39198,38322.7,1.7074,2.1408,0.0648573,0,27.2132,999.9,47.5,30.4,20.2168,61.9609,18.8021,1,0.115434,0,20.4242,5.22178,11.98,4.96915,3.2958,9103.2,9999,9999,234.3,4.97,1.87522,1.87128,1.87439,1.87436,1.87241,1.87364,1.87485,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.234,0.05,-1.241208562,-0.002774575,7.27494E-07,-2.16226E-10,-0.050764539,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,2,2.1,0.155029,4.99756,1.49902,2.27295,1.49902,2.32422,33.3111,14.8763,3,354.458,665.273,27.887,28.7871,30.0001,28.6938,28.7338,-1,40,10,-999.9,400,20,100.762,107.098
41,1784912143,4997.6,20260724 12:55:42,12:55:42,15,1784912135,0.000936477,0.936476725,2.372631191,418.4154839,306.6797875,31.43922499,42.89379044,0.039065967,3.14549061,0.038798412,0.024272893,261.4498441,29.27815213,28.29412903,3.86039746,38.06957003,1.450088084,3.809047706,2.410309376,-41.29862357,-39.00496974,-2.707805223,178.4384456,2.124221632,0.917598493,2.372631191,428.5945356,424.0591879,-0.121349244,92.63915928,0.936476725,11.99052795,14.20299939,0.000204624,97.05978228,0,0,1,0,53959.92066,1499.998065,1273.858429,0.849240048,0.174300121,9,0.5,0: Broadleaf,2,TRUE,1784912135,418.4154839,424.4323871,14.14515484,11.97503548,420.7504839,14.10215484,375.1669355,102.4148065,0.100019352,28.06411935,28.29412903,999.9,0,0,9999.473871,697.7966452,0.218638,-5.909701935,424.5495484,429.5766129,2.220756452,424.4323871,11.97503548,1.453858065,1.22642,12.49134194,9.926170645,1499.998065,0.691998387,0.308001613,29,28282.46774,1784912161,12:56:00,1784912161,1784912161,43,-0.108,-0.005,-2.335,0.043,416,12,0.33,0.03,-6.456068537,11.02378223,1.104930911,0,2.214312195,0.044065714,0.015251087,1,1,2,1/2,2.63586,2.71258,0.0989528,0.0990643,0.0820759,0.0728175,25275.5,24955.6,25519.9,25465.6,32366.6,32185.9,39195.5,38321,1.70763,2.13987,0.075791,0,27.0684,999.9,47.9,30.4,20.3884,61.7509,19.4712,1,0.117066,0,20.4235,5.22253,11.98,4.96915,3.29578,9103.2,9999,9999,234.4,4.97,1.87527,1.87133,1.87439,1.87438,1.87241,1.87363,1.87485,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.335,0.043,-1.172993634,-0.002774575,7.27494E-07,-2.16226E-10,-0.055887947,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.6,1.7,0.155029,4.99756,1.4978,2.27173,1.49902,2.2876,33.3559,14.8413,3,354.728,664.806,27.9306,28.8207,30,28.7232,28.7625,-1,40,10,-999.9,400,20,100.756,107.093
42,1784912263,5117.6,20260724 12:57:42,12:57:42,15,1784912255,0.000970857,0.970857392,2.478865498,415.673129,303.3549017,31.097334,42.61123211,0.040530929,3.145713977,0.040243032,0.025177591,261.4499166,29.27648031,28.2838129,3.858081512,38.02665706,1.449025346,3.810551488,2.409056166,-42.814811,-36.10936215,-2.50656392,180.0191795,2.245983726,0.97461149,2.478865498,426.900824,421.3365152,-0.044933846,92.63918052,0.970857392,11.7718647,14.14931091,-0.00768322,97.06187935,0,0,1,0,53963.89179,1499.999355,1273.859464,0.849240008,0.174300019,9,0.5,0: Broadleaf,2,TRUE,1784912255,415.673129,422.0331935,14.13526129,11.83019355,417.948129,14.08726129,375.1523548,102.4113871,0.100007397,28.07089355,28.2838129,999.9,0,0,10000.82387,697.5545161,0.218638,-6.413867419,421.5957097,427.0857742,2.345368065,422.0331935,11.83019355,1.451739355,1.211546774,12.46912581,9.744037419,1499.999355,0.691999742,0.308000258,29,28282.50323,1784912288,12:58:08,1784912279,1784912288,44,0.061,0.008,-2.275,0.048,419,12,0.53,0.04,-6.631723,5.883499362,0.606121065,0,2.31387525,0.755344953,0.075312709,0,0,2,0/2,2.6356,2.71261,0.0984991,0.0987229,0.0818577,0.0717642,25288.3,24964.5,25520,25465,32374.2,32222,39195.3,38320.2,1.70758,2.1398,0.0796467,0,26.9844,999.9,47.3,30.5,20.249,62.1409,19.4591,1,0.117566,0,20.4244,5.22298,11.98,4.96975,3.29588,9103.2,9999,9999,234.4,4.97,1.87523,1.87134,1.87439,1.87437,1.8724,1.87364,1.87485,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.275,0.048,-1.280509814,-0.002774575,7.27494E-07,-2.16226E-10,-0.060890615,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.49902,2.27173,1.49902,2.29126,33.4456,14.815,3,354.783,664.927,27.9328,28.829,30.0002,28.7376,28.7783,-1,40,10,-999.9,400,20,100.756,107.09
43,1784912383,5237.6,20260724 12:59:42,12:59:42,15,1784912375,0.000996806,0.996806016,2.201798196,414.2042667,315.1371341,32.30383823,42.45893669,0.04169255,3.144495501,0.041387863,0.025894604,261.4499269,29.25025715,28.25046667,3.850603646,37.98037607,1.445545499,3.80603261,2.405058147,-43.95914531,-33.89447165,-2.353097405,181.2432126,2.29942445,0.994376003,2.201798196,425.1365834,420.1947273,-0.039911203,92.63820798,0.996806016,11.75232805,14.12349939,-0.00128819,97.01115832,0,0,1,0,53938.76386,1499.999,1273.859191,0.849240027,0.174300068,9,0.5,0: Broadleaf,2,TRUE,1784912375,414.2042667,420.7086333,14.10188667,11.75003333,416.4922667,14.06188667,375.1586333,102.4072333,0.10000791,28.05053,28.25046667,999.9,0,0,9995.686667,697.6881333,0.218638,-6.481009,420.1762333,425.7108,2.407295667,420.7086333,11.75003333,1.449814667,1.203289667,12.4489,9.642300333,1499.999,0.6919991,0.3080009,29,28282.49667,1784912402,13:00:01,1784912402,1784912401,45,-0.019,-0.006,-2.288,0.04,415,12,0.28,0.02,-6.55145525,1.864496623,0.52650402,0,2.426505,-0.352463189,0.035808577,0,0,2,0/2,2.63564,2.71258,0.0982808,0.0985738,0.0817117,0.0717738,25293.8,24968.4,25519.4,25464.8,32378.5,32221.5,39194.2,38320,1.70707,2.13943,0.0818819,0,26.9111,999.9,47.1,30.6,20.2822,62.4709,19.1386,1,0.117706,0,20.4264,5.22298,11.98,4.96985,3.29593,9103.2,9999,9999,234.4,4.97,1.87524,1.87131,1.87439,1.87437,1.87241,1.87363,1.87485,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.288,0.04,-1.219547846,-0.002774575,7.27494E-07,-2.16226E-10,-0.053195651,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.6,0.15625,4.99756,1.4978,2.27173,1.4978,2.40356,33.4906,14.815,3,354.582,664.687,27.9466,28.833,30.0002,28.745,28.7856,-1,40,10,-999.9,400,20,100.753,107.09
44,1784912503,5358,20260724 13:01:43,13:01:43,15,1784912495,0.000909881,0.909881297,1.593201854,410.8359,327.9632376,33.61679686,42.11138753,0.03745964,3.145133173,0.037213533,0.023280435,261.4501875,29.24874058,28.23351667,3.846807471,36.95850286,1.404813445,3.801056147,2.441994026,-40.12576521,-34.83392741,-2.417353635,184.0731413,1.841295791,0.937660773,1.593201854,421.172038,416.8152121,0.048553729,92.63795806,0.909881297,11.45842124,13.69243212,-0.007668991,96.99797109,0,0,1,0,53957.68293,1500.000667,1273.860634,0.849240045,0.174300048,9,0.5,0: Broadleaf,2,TRUE,1784912495,410.8359,416.1773333,13.70526667,11.48664333,413.1199,13.66426667,375.1555667,102.4017333,0.099989457,28.02808,28.23351667,999.9,0,0,9999.124333,697.6633,0.218638,-5.333005,416.5698667,421.0134,2.258106333,416.1773333,11.48664333,1.407485,1.176251667,11.99848667,9.304247333,1500.000667,0.691999467,0.308000567,29,28282.51,1784912529,13:02:09,1784912525,1784912529,46,0.007,0.005,-2.284,0.041,418,11,0.45,0.03,-5.591353,2.977461163,0.592962859,0,2.23621775,0.347633133,0.036761841,0,0,2,0/2,2.63558,2.71267,0.0977228,0.0981508,0.0799005,0.0704269,25310.2,24980.5,25520.2,25465.1,32443.5,32269.1,39194.8,38320.6,1.70737,2.1397,0.0882894,0,26.794,999.9,46.3,30.6,19.9361,62.4309,18.77,1,0.116164,0,20.4263,5.22283,11.98,4.96945,3.29598,9103.2,9999,9999,234.5,4.96999,1.87522,1.87128,1.87439,1.8743,1.87241,1.87363,1.87485,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.284,0.041,-1.238261886,-0.002774575,7.27494E-07,-2.16226E-10,-0.05964994,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.155029,4.99756,1.49902,2.27051,1.4978,2.40112,33.4681,14.7887,3,354.653,664.782,27.9154,28.8182,29.9998,28.7315,28.7734,-1,40,10,-999.9,400,20,100.755,107.091
45,1784912623,5478,20260724 13:03:43,13:03:43,15,1784912615,0.000833447,0.833446947,1.578731713,415.5300323,326.5165848,33.46855455,42.59259774,0.034110694,3.145841117,0.033906541,0.021209829,261.4501742,29.30816703,28.30746774,3.863393768,36.96993307,1.408620124,3.810177642,2.454773644,-36.75501036,-40.40823091,-2.805167429,181.4817655,0.642603175,0.816368074,1.578731713,422.0104714,419.8970182,-0.170259336,92.63845655,0.833446947,11.78190308,13.75880667,-0.000477071,97.0233071,0,0,1,0,53966.98107,1500,1273.86007,0.849240046,0.174300116,9,0.5,0: Broadleaf,2,TRUE,1784912615,415.5300323,417.8853548,13.7423871,11.81090323,417.8130323,13.6943871,375.1697419,102.4018387,0.10001299,28.06920968,28.30746774,999.9,0,0,10002.33484,697.4588387,0.218638,-2.351929677,421.3395161,422.88,1.969246774,417.8853548,11.81090323,1.411114194,1.209459355,12.03758387,9.718450968,1500,0.691998452,0.308001548,29,28282.4871,1784912644,13:04:03,1784912644,1784912643,47,0.002,0,-2.283,0.048,419,12,0.58,0.03,-2.5844035,3.623187242,0.504768815,0,1.94465125,0.439159137,0.044056179,0,0,2,0/2,2.63583,2.7126,0.0982498,0.0981573,0.080178,0.071946,25297.5,24982.5,25522.1,25467.2,32435.9,32218.4,39197.5,38323.5,1.70772,2.1397,0.0914559,0,26.8192,999.9,46.8,30.6,20.1523,62.5509,18.6138,1,0.113486,0,20.4264,5.22028,11.98,4.9697,3.29583,9103.2,9999,9999,234.5,4.97,1.87523,1.8713,1.87439,1.87433,1.87241,1.87363,1.87485,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.283,0.048,-1.231567655,-0.002774575,7.27494E-07,-2.16226E-10,-0.055008621,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.6,1.6,0.155029,4.99756,1.49902,2.27173,1.49902,2.3584,33.4906,14.7537,3,354.68,664.494,27.937,28.7855,30.0001,28.7057,28.7489,-1,40,10,-999.9,400,20,100.763,107.1
46,1784912743,5598,20260724 13:05:43,13:05:43,15,1784912735,0.000737833,0.737832588,1.687592679,413.6362333,309.7502823,31.75129643,42.40024113,0.030239282,3.144993518,0.030078679,0.018813533,261.4499514,29.27595985,28.25696667,3.852060272,36.91655742,1.402018091,3.797802906,2.450042182,-32.53841711,-41.2991279,-2.866268575,184.7461378,1.293033948,0.722633581,1.687592679,422.1165795,418.8127939,-0.078592326,92.63832145,0.737832588,11.96767143,13.71343515,-7.3292E-07,97.01691384,0,0,1,0,53957.12161,1499.999333,1273.859539,0.84924007,0.174300045,9,0.5,0: Broadleaf,2,TRUE,1784912735,413.6362333,417.4552333,13.67741,11.96755333,415.8842333,13.62741,375.1629333,102.4061,0.100009747,28.01339,28.25696667,999.9,0,0,9998.062667,697.7567333,0.218638,-3.843703667,419.3619,422.5115,1.744688667,417.4552333,11.96755333,1.404217333,1.225551667,11.96326,9.915602667,1499.999333,0.6919996,0.308000467,29,28282.52,1784912762,13:06:02,1784912760,1784912762,48,0.036,-0.001,-2.248,0.05,418,12,0.3,0.06,-4.0186535,3.510074071,0.435937797,0,1.73486225,0.153874784,0.018637118,0,0,2,0/2,2.63559,2.71267,0.0980802,0.0982597,0.0799967,0.0728202,25302.8,24979.6,25522.6,25467.1,32442.9,32187.6,39198.1,38323.1,1.70732,2.13967,0.0919029,0,26.7582,999.9,47.1,30.7,20.3965,62.7609,19.4872,1,0.112081,0,20.4315,5.22163,11.98,4.9692,3.29593,9103.2,9999,9999,234.5,4.97,1.87525,1.87133,1.8744,1.87433,1.87241,1.87363,1.87485,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.248,0.05,-1.229237281,-0.002774575,7.27494E-07,-2.16226E-10,-0.05452542,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.155029,4.99756,1.49902,2.27051,1.4978,2.28149,33.4681,14.7099,3,354.393,664.3,27.912,28.7653,30.0002,28.6886,28.7343,-1,40,10,-999.9,400,20,100.764,107.099
